id,name,expansion,color_identity,weight_hb_99,weight_hb_cmd,weight_sb_99,weight_sb_cmd
69538,Dreadmalkin,WAR,B,9,9,9,9
69539,Duskmantle Operative,WAR,B,9,9,9,9
69540,The Elderspell,WAR,B,9,9,9,9
69541,Eternal Taskmaster,WAR,B,18,18,18,18
69542,Finale of Eternity,WAR,B,36,36,36,36
69543,God-Eternal Bontu,WAR,B,27,9,27,9
69544,Herald of the Dreadhorde,WAR,B,9,9,9,9
69545,Kaya's Ghostform,WAR,B,9,9,9,9
69546,Lazotep Behemoth,WAR,B,9,9,9,9
69547,Lazotep Reaver,WAR,B,27,27,27,27
69548,"Liliana, Dreadhorde General",WAR,B,27,9,27,27
69549,Liliana's Triumph,WAR,B,18,18,18,18
69550,Massacre Girl,WAR,B,18,-360,18,9
69551,"Ob Nixilis, the Hate-Twisted",WAR,B,9,9,9,9
69552,Ob Nixilis's Cruelty,WAR,B,27,27,27,27
69553,Price of Betrayal,WAR,B,9,9,9,9
69554,Shriekdiver,WAR,B,9,9,9,9
69555,Sorin's Thirst,WAR,B,18,18,18,18
69556,Spark Harvest,WAR,B,9,9,9,9
69557,Spark Reaper,WAR,B,9,9,9,9
69558,Tithebearer Giant,WAR,B,9,9,9,9
69559,Toll of the Invasion,WAR,B,9,9,9,9
69560,Unlikely Aid,WAR,B,9,6,9,6
69561,Vampire Opportunist,WAR,B,9,9,9,9
69562,Vizier of the Scorpion,WAR,B,9,9,9,9
69563,Vraska's Finisher,WAR,B,9,9,9,9
69564,Ahn-Crop Invader,WAR,R,9,9,9,9
69565,Blindblast,WAR,R,9,9,9,9
69566,Bolt Bend,WAR,R,18,18,18,18
69567,Bond of Passion,WAR,R,9,9,9,9
69568,Burning Prophet,WAR,R,9,9,9,9
69569,Chainwhip Cyclops,WAR,R,9,9,9,9
69570,"Chandra, Fire Artisan",WAR,R,36,9,36,9
69571,Chandra's Pyrohelix,WAR,R,9,9,9,9
69572,Chandra's Triumph,WAR,R,18,18,18,18
69573,Cyclops Electromancer,WAR,R,9,9,9,9
69574,Demolish,WAR,R,9,9,9,9
69575,Devouring Hellion,WAR,R,9,9,9,9
69576,Dreadhorde Arcanist,WAR,R,45,27,45,27
69577,Dreadhorde Twins,WAR,R,9,9,9,9
69578,Finale of Promise,WAR,R,18,18,18,18
69579,Goblin Assailant,WAR,R,9,9,9,9
69580,Goblin Assault Team,WAR,R,9,9,9,9
69581,Grim Initiate,WAR,R,36,36,36,36
69582,Heartfire,WAR,R,18,18,18,18
69583,Honor the God-Pharaoh,WAR,R,9,9,9,9
69584,"Ilharg, the Raze-Boar",WAR,R,18,9,18,18
69585,Invading Manticore,WAR,R,9,9,9,9
69586,"Jaya, Venerated Firemage",WAR,R,9,9,9,9
69587,Jaya's Greeting,WAR,R,18,18,18,18
69588,"Krenko, Tin Street Kingpin",WAR,R,27,1080,27,720
69589,Mizzium Tank,WAR,R,27,27,27,27
69590,Nahiri's Stoneblades,WAR,R,9,9,9,9
69591,"Neheb, Dreadhorde Champion",WAR,R,9,9,9,9
69592,Raging Kronch,WAR,R,9,9,9,9
69593,Samut's Sprint,WAR,R,18,18,18,18
69594,Sarkhan the Masterless,WAR,R,27,9,27,9
69595,Sarkhan's Catharsis,WAR,R,9,9,9,9
69596,Spellgorger Weird,WAR,R,9,9,9,9
69597,"Tibalt, Rakish Instigator",WAR,R,18,9,18,9
69598,Tibalt's Rager,WAR,R,9,9,9,9
69599,Turret Ogre,WAR,R,9,9,9,9
69600,Arboreal Grazer,WAR,G,9,9,9,9
69601,"Arlinn, Voice of the Pack",WAR,G,9,9,9,9
69602,Arlinn's Wolf,WAR,G,9,9,9,9
69603,Awakening of Vitu-Ghazi,WAR,G,9,9,9,9
69604,Band Together,WAR,G,9,9,9,9
69605,Bloom Hulk,WAR,G,9,9,9,9
69606,Bond of Flourishing,WAR,G,9,9,9,9
69607,Centaur Nurturer,WAR,G,9,9,9,9
69608,Challenger Troll,WAR,G,9,9,9,9
69609,Courage in Crisis,WAR,G,9,9,9,9
69610,Evolution Sage,WAR,G,9,9,9,9
69611,Finale of Devastation,WAR,G,27,27,27,27
69612,Forced Landing,WAR,G,9,9,9,9
69613,Giant Growth,WAR,G,9,9,9,9
69614,God-Eternal Rhonas,WAR,G,36,9,36,9
69615,"Jiang Yanggu, Wildcrafter",WAR,G,9,9,9,9
69616,Kraul Stinger,WAR,G,36,9,36,9
69617,Kronch Wrangler,WAR,G,9,9,9,9
69618,"Mowu, Loyal Companion",WAR,G,9,-360,9,-360
69619,New Horizons,WAR,G,9,9,9,9
69620,"Nissa, Who Shakes the World",WAR,G,45,1800,45,1200
69621,Nissa's Triumph,WAR,G,18,18,18,18
69622,Paradise Druid,WAR,G,9,9,9,9
69623,Planewide Celebration,WAR,G,18,18,18,18
69624,Pollenbright Druid,WAR,G,9,9,9,9
69625,Primordial Wurm,WAR,G,9,9,9,9
69626,Return to Nature,WAR,G,9,9,9,9
69627,Snarespinner,WAR,G,9,9,9,9
69628,Steady Aim,WAR,G,9,9,9,9
69629,Storm the Citadel,WAR,G,9,9,9,9
69630,Thundering Ceratok,WAR,G,9,9,9,9
69631,"Vivien, Champion of the Wilds",WAR,G,27,9,27,9
69632,Vivien's Arkbow,WAR,G,9,9,9,9
69633,Vivien's Grizzly,WAR,G,9,9,9,9
69634,Wardscale Crocodile,WAR,G,9,9,9,9
69635,"Ajani, the Greathearted",WAR,WG,18,-360,18,9
69636,Angrath's Rampage,WAR,BR,18,18,18,18
69637,Bioessence Hydra,WAR,UG,9,9,9,9
69638,Casualties of War,WAR,BG,18,18,18,18
69639,Cruel Celebrant,WAR,WB,18,18,18,18
69640,Deathsprout,WAR,BG,18,18,18,18
69641,"Domri, Anarch of Bolas",WAR,RG,27,720,27,480
69642,Domri's Ambush,WAR,RG,9,9,9,9
69643,Dovin's Veto,WAR,WU,27,27,27,27
69644,Dreadhorde Butcher,WAR,BR,18,18,18,18
69645,Elite Guardmage,WAR,WU,9,9,9,9
69646,Enter the God-Eternals,WAR,UB,45,45,45,45
69647,"Feather, the Redeemed",WAR,WR,45,360,45,240
69648,Gleaming Overseer,WAR,UB,18,18,18,18
69649,Heartwarming Redemption,WAR,WR,18,18,18,18
69650,Huatli's Raptor,WAR,WG,9,18,9,18
69652,Leyline Prowler,WAR,BG,18,18,18,18
69653,Mayhem Devil,WAR,BR,36,36,36,36
69654,Merfolk Skydiver,WAR,UG,9,9,9,9
69655,Neoform,WAR,UG,9,9,9,9
69656,"Nicol Bolas, Dragon-God",WAR,UBR,45,1440,45,960
69657,Niv-Mizzet Reborn,WAR,WUBRG,9,1440,9,960
69658,Oath of Kaya,WAR,WB,45,45,45,45
69659,Pledge of Unity,WAR,WG,9,6,9,6
69660,"Ral, Storm Conduit",WAR,UR,18,360,18,240
69661,Ral's Outburst,WAR,UR,18,18,18,18
69662,"Roalesk, Apex Hybrid",WAR,UG,27,9,27,45
69663,Role Reversal,WAR,UR,9,9,9,9
69664,Rubblebelt Rioters,WAR,RG,9,6,9,6
69665,Solar Blaze,WAR,WR,36,36,36,36
69666,"Sorin, Vengeful Bloodlord",WAR,WB,27,9,27,27
69667,Soul Diviner,WAR,UB,18,18,18,18
69668,"Storrev, Devkarin Lich",WAR,BG,27,9,27,27
69669,"Tamiyo, Collector of Tales",WAR,UG,9,720,9,480
69670,"Teferi, Time Raveler",WAR,WU,27,1440,45,720
69671,Tenth District Legionnaire,WAR,WR,36,27,36,27
69672,Time Wipe,WAR,WU,36,36,36,36
69673,"Tolsimir, Friend to Wolves",WAR,WG,36,-360,36,9
69676,Tyrant's Scorn,WAR,UB,27,27,27,27
69677,Widespread Brutality,WAR,BR,36,36,36,36
69678,"Angrath, Captain of Chaos",WAR,BR,9,360,9,9
69679,"Ashiok, Dream Render",WAR,UB,9,9,9,9
69680,"Dovin, Hand of Control",WAR,WU,9,9,9,9
69681,"Huatli, the Sun's Heart",WAR,WG,9,-360,9,-360
69682,"Kaya, Bane of the Dead",WAR,WB,9,360,9,240
69683,"Kiora, Behemoth Beckoner",WAR,UG,27,1440,27,960
69684,"Nahiri, Storm of Stone",WAR,WR,9,9,9,9
69685,"Saheeli, Sublime Artificer",WAR,UR,9,-360,9,-360
69686,"Samut, Tyrant Smasher",WAR,RG,18,9,18,9
69688,Firemind Vessel,WAR,,9,9,9,9
69689,God-Pharaoh's Statue,WAR,,9,9,9,9
69690,Guild Globe,WAR,,9,9,9,9
69691,Iron Bully,WAR,,9,9,9,9
69692,Mana Geode,WAR,,9,9,9,9
69693,Prismite,WAR,,9,9,9,9
69694,Saheeli's Silverwing,WAR,,9,9,9,9
69695,Emergence Zone,WAR,,9,9,9,9
69696,Gateway Plaza,WAR,,0,0,0,0
69697,Interplanar Beacon,WAR,,9,9,9,9
69698,Karn's Bastion,WAR,,18,18,18,18
69699,Mobilized District,WAR,,45,45,45,45
69701,Plains,WAR,W,0,0,0,0
69702,Plains,WAR,W,0,0,0,0
69703,Plains,WAR,W,0,0,0,0
69704,Island,WAR,U,0,0,0,0
69705,Island,WAR,U,0,0,0,0
69706,Island,WAR,U,0,0,0,0
69707,Swamp,WAR,B,0,0,0,0
69708,Swamp,WAR,B,0,0,0,0
69709,Swamp,WAR,B,0,0,0,0
69710,Mountain,WAR,R,0,0,0,0
69711,Mountain,WAR,R,0,0,0,0
69712,Mountain,WAR,R,0,0,0,0
69713,Forest,WAR,G,0,0,0,0
69714,Forest,WAR,G,0,0,0,0
69715,Forest,WAR,G,0,0,0,0
69716,"Gideon, the Oathsworn",WAR,W,9,9,9,9
69717,Desperate Lunge,WAR,W,0,0,0,0
69718,Gideon's Battle Cry,WAR,W,0,0,0,0
69719,Gideon's Company,WAR,W,9,9,9,9
69720,Orzhov Guildgate,WAR,WB,0,0,0,0
69721,"Jace, Arcane Strategist",WAR,U,9,6,9,6
69722,Guildpact Informant,WAR,U,9,6,9,6
69723,Jace's Projection,WAR,U,6,6,6,6
69724,Jace's Ruse,WAR,U,0,0,0,0
69725,Simic Guildgate,WAR,UG,0,0,0,0
69726,"Tezzeret, Master of the Bridge",WAR,UB,9,9,9,9
69762,Despark,WAR,WB,27,27,27,27
69763,Invade the City,WAR,UR,18,18,18,18
69764,Living Twister,WAR,RG,18,18,18,18
69765,"Vraska, Swarm's Eminence",WAR,BG,9,9,9,9
69766,Blast Zone,WAR,,0,0,0,0
69780,Firemind's Research,GRN,UR,9,9,9,9
69781,Llanowar Elves,DAR,G,27,18,27,18
69786,Aerial Assault,M20,W,9,9,9,9
69787,"Ajani, Strength of the Pride",M20,W,36,360,36,27
69788,Ancestral Blade,M20,W,18,18,18,18
69789,Angel of Vitality,M20,W,9,9,9,9
69790,Angelic Gift,M20,W,9,9,9,9
69791,Apostle of Purifying Light,M20,W,18,18,18,18
69792,Battalion Foot Soldier,M20,W,9,9,9,9
69793,Bishop of Wings,M20,W,45,27,45,27
69794,Brought Back,M20,W,9,9,9,9
69795,Cavalier of Dawn,M20,W,45,45,45,45
69796,Dawning Angel,M20,W,9,9,9,9
69797,Daybreak Chaplain,M20,W,9,6,9,6
69798,Devout Decree,M20,W,18,18,18,18
69799,Disenchant,M20,W,9,9,9,9
69800,Eternal Isolation,M20,W,18,18,18,18
69801,Fencing Ace,M20,W,9,9,9,9
69802,Gauntlets of Light,M20,W,9,9,9,9
69803,Glaring Aegis,M20,W,9,9,9,9
69804,Gods Willing,M20,W,36,27,36,27
69805,Griffin Protector,M20,W,9,9,9,9
69806,Griffin Sentinel,M20,W,9,9,9,9
69807,Hanged Executioner,M20,W,36,36,36,36
69808,Herald of the Sun,M20,W,9,9,9,9
69809,Inspired Charge,M20,W,9,9,9,9
69810,Inspiring Captain,M20,W,9,9,9,9
69811,Leyline of Sanctity,M20,W,9,9,9,9
69812,Loxodon Lifechanter,M20,W,9,9,9,9
69813,Loyal Pegasus,M20,W,18,18,18,18
69814,Master Splicer,M20,W,9,9,9,9
69815,Moment of Heroism,M20,W,9,9,9,9
69816,Moorland Inquisitor,M20,W,9,9,9,9
69817,Pacifism,M20,W,9,9,9,9
69818,Planar Cleansing,M20,W,36,36,36,36
69819,Raise the Alarm,M20,W,27,27,27,27
69820,Rule of Law,M20,W,9,9,9,9
69821,"Sephara, Sky's Blade",M20,W,36,360,36,9
69822,Soulmender,M20,W,9,9,9,9
69823,Squad Captain,M20,W,9,9,9,9
69824,Starfield Mystic,M20,W,18,18,18,18
69825,Steadfast Sentry,M20,W,9,9,9,9
69826,Yoked Ox,M20,W,9,9,9,9
69827,Aether Gust,M20,U,18,18,18,18
69828,Agent of Treachery,M20,U,45,18,45,18
69829,Air Elemental,M20,U,6,6,6,6
69830,Anticipate,M20,U,9,9,9,9
69831,"Atemsis, All-Seeing",M20,U,9,9,9,9
69832,Befuddle,M20,U,6,6,6,6
69833,Bone to Ash,M20,U,9,6,9,6
69834,Boreal Elemental,M20,U,9,9,9,9
69835,Brineborn Cutthroat,M20,U,45,45,45,45
69836,Captivating Gyre,M20,U,9,9,9,9
69837,Cavalier of Gales,M20,U,45,45,45,45
69838,Cerulean Drake,M20,U,9,18,9,18
69839,Cloudkin Seer,M20,U,9,6,9,6
69840,Convolute,M20,U,9,9,9,9
69841,Drawn from Dreams,M20,U,36,36,36,36
69842,Dungeon Geists,M20,U,9,9,9,9
69843,Faerie Miscreant,M20,U,36,36,36,36
69844,Flood of Tears,M20,U,18,18,18,18
69845,Fortress Crab,M20,U,9,9,9,9
69846,Frilled Sea Serpent,M20,U,9,6,9,6
69847,Frost Lynx,M20,U,9,6,9,6
69848,Hard Cover,M20,U,9,9,9,9
69849,Leyline of Anticipation,M20,U,9,9,9,9
69850,Masterful Replication,M20,U,9,9,9,9
69851,Metropolis Sprite,M20,U,9,9,9,9
69852,Moat Piranhas,M20,U,9,9,9,9
69853,"Mu Yanling, Sky Dancer",M20,U,27,9,27,27
69854,Negate,M20,U,18,18,18,18
69855,Octoprophet,M20,U,9,9,9,9
69856,Portal of Sanctuary,M20,U,9,9,9,9
69857,Renowned Weaponsmith,M20,U,9,9,9,9
69858,Sage's Row Denizen,M20,U,9,9,9,9
69859,Scholar of the Ages,M20,U,18,18,18,18
69860,Sleep Paralysis,M20,U,9,9,9,9
69861,Spectral Sailor,M20,U,36,36,36,36
69862,Tale's End,M20,U,18,18,18,18
69863,Unsummon,M20,U,9,9,9,9
69864,Warden of Evos Isle,M20,U,9,9,9,9
69865,Winged Words,M20,U,18,18,18,18
69866,Yarok's Wavecrasher,M20,U,9,9,9,9
69867,Zephyr Charge,M20,U,9,9,9,9
69868,Agonizing Syphon,M20,B,9,9,9,9
69869,Audacious Thief,M20,B,9,9,9,9
69870,Barony Vampire,M20,B,9,9,9,9
69871,Bladebrand,M20,B,9,9,9,9
69872,Blightbeetle,M20,B,18,18,18,18
69873,Blood Burglar,M20,B,9,9,9,9
69874,Blood for Bones,M20,B,9,9,9,9
69875,Bloodsoaked Altar,M20,B,9,9,9,9
69876,Bloodthirsty Aerialist,M20,B,9,9,9,9
69877,Bone Splinters,M20,B,9,9,9,9
69878,Boneclad Necromancer,M20,B,9,9,9,9
69879,Cavalier of Night,M20,B,45,45,45,45
69880,Disfigure,M20,B,9,9,9,9
69881,Dread Presence,M20,B,18,18,18,18
69882,Duress,M20,B,9,9,9,9
69883,Embodiment of Agonies,M20,B,18,18,18,18
69884,Epicure of Blood,M20,B,9,9,9,9
69885,Fathom Fleet Cutthroat,M20,B,6,6,6,6
69886,Feral Abomination,M20,B,6,6,6,6
69887,Gorging Vulture,M20,B,9,9,9,9
69888,Gravedigger,M20,B,9,6,9,6
69889,Gruesome Scourger,M20,B,9,9,9,9
69890,Knight of the Ebon Legion,M20,B,27,27,27,27
69891,Legion's End,M20,B,18,18,18,18
69892,Leyline of the Void,M20,B,9,9,9,9
69893,Mind Rot,M20,B,9,6,9,6
69894,Murder,M20,B,9,9,9,9
69895,Noxious Grasp,M20,B,18,18,18,18
69896,Rotting Regisaur,M20,B,18,18,18,18
69897,Sanitarium Skeleton,M20,B,9,9,9,9
69898,Scheming Symmetry,M20,B,18,18,18,18
69899,Sorcerer of the Fang,M20,B,9,9,9,9
69900,"Sorin, Imperious Bloodlord",M20,B,45,360,45,240
69901,Soul Salvage,M20,B,6,6,6,6
69902,Thought Distortion,M20,B,18,18,18,18
69903,Undead Servant,M20,B,9,9,9,9
69904,Unholy Indenture,M20,B,9,9,9,9
69905,Vampire of the Dire Moon,M20,B,9,9,9,9
69906,Vengeful Warchief,M20,B,9,9,9,9
69907,"Vilis, Broker of Blood",M20,B,18,9,18,18
69908,Yarok's Fenlurker,M20,B,18,18,18,18
69909,Act of Treason,M20,R,9,6,9,6
69910,Cavalier of Flame,M20,R,18,18,18,18
69911,"Chandra, Acolyte of Flame",M20,R,45,-360,45,-360
69912,"Chandra, Awakened Inferno",M20,R,45,360,45,240
69913,"Chandra, Novice Pyromancer",M20,R,27,9,27,9
69914,Chandra's Embercat,M20,R,18,18,18,18
69915,Chandra's Outrage,M20,R,9,9,9,9
69916,Chandra's Regulator,M20,R,18,18,18,18
69917,Chandra's Spitfire,M20,R,9,9,9,9
69918,Daggersail Aeronaut,M20,R,9,9,9,9
69919,Destructive Digger,M20,R,9,9,9,9
69920,Dragon Mage,M20,R,9,9,9,9
69921,"Drakuseth, Maw of Flames",M20,R,18,9,18,9
69922,Ember Hauler,M20,R,18,18,18,18
69923,Fire Elemental,M20,R,6,6,6,6
69924,Flame Sweep,M20,R,27,27,27,27
69925,Fry,M20,R,18,18,18,18
69926,Glint-Horn Buccaneer,M20,R,18,18,18,18
69927,Goblin Bird-Grabber,M20,R,9,9,9,9
69928,Goblin Ringleader,M20,R,36,9,36,9
69929,Goblin Smuggler,M20,R,9,9,9,9
69930,Infuriate,M20,R,9,9,9,9
69931,Keldon Raider,M20,R,9,9,9,9
69932,Lavakin Brawler,M20,R,9,9,9,9
69933,Leyline of Combustion,M20,R,9,9,9,9
69934,Maniacal Rage,M20,R,9,9,9,9
69935,Marauding Raptor,M20,R,45,45,45,45
69936,Mask of Immolation,M20,R,18,18,18,18
69937,Pack Mastiff,M20,R,9,9,9,9
69938,Rapacious Dragon,M20,R,9,9,9,9
69939,Reckless Air Strike,M20,R,9,9,9,9
69940,Reduce to Ashes,M20,R,9,9,9,9
69941,Repeated Reverberation,M20,R,18,18,18,18
69942,Ripscale Predator,M20,R,9,9,9,9
69943,Scampering Scorcher,M20,R,27,27,27,27
69944,Scorch Spitter,M20,R,9,9,9,9
69945,Shock,M20,R,18,18,18,18
69946,Tectonic Rift,M20,R,9,6,9,6
69947,Thunderkin Awakener,M20,R,9,9,9,9
69948,Uncaged Fury,M20,R,9,9,9,9
69949,Unchained Berserker,M20,R,18,18,18,18
69950,Barkhide Troll,M20,G,27,27,27,27
69951,Brightwood Tracker,M20,G,9,9,9,9
69952,Cavalier of Thorns,M20,G,45,45,45,45
69953,Centaur Courser,M20,G,6,6,6,6
69954,Elvish Reclaimer,M20,G,9,9,9,9
69955,Feral Invocation,M20,G,9,9,9,9
69956,Ferocious Pup,M20,G,9,9,9,9
69957,"Gargos, Vicious Watcher",M20,G,18,9,18,18
69958,Gift of Paradise,M20,G,9,18,9,18
69959,Greenwood Sentinel,M20,G,9,6,9,6
69960,Growth Cycle,M20,G,9,6,9,6
69961,Healer of the Glade,M20,G,18,18,18,18
69962,Howling Giant,M20,G,9,9,9,9
69963,Leafkin Druid,M20,G,9,9,9,9
69964,Leyline of Abundance,M20,G,9,9,9,9
69965,Loaming Shaman,M20,G,9,9,9,9
69966,Mammoth Spider,M20,G,9,9,9,9
69967,Might of the Masses,M20,G,9,6,9,6
69968,Natural End,M20,G,9,9,9,9
69969,Netcaster Spider,M20,G,9,9,9,9
69970,Nightpack Ambusher,M20,G,45,45,45,45
69971,Overcome,M20,G,9,9,9,9
69972,Overgrowth Elemental,M20,G,9,9,9,9
69973,Plummet,M20,G,9,6,9,6
69974,Pulse of Murasa,M20,G,18,18,18,18
69975,Rabid Bite,M20,G,9,6,9,6
69976,Season of Growth,M20,G,9,6,9,6
69977,Sedge Scorpion,M20,G,9,9,9,9
69978,Shared Summons,M20,G,18,18,18,18
69979,Shifting Ceratops,M20,G,27,27,27,27
69980,Silverback Shaman,M20,G,6,6,6,6
69981,Thicket Crasher,M20,G,9,9,9,9
69982,Thrashing Brontodon,M20,G,18,18,18,18
69983,Veil of Summer,M20,G,45,9,45,9
69984,"Vivien, Arkbow Ranger",M20,G,45,-360,45,45
69985,Voracious Hydra,M20,G,18,18,18,18
69986,Vorstclaw,M20,G,9,9,9,9
69987,Wakeroot Elemental,M20,G,9,9,9,9
69988,Wolfkin Bond,M20,G,9,9,9,9
69989,Wolfrider's Saddle,M20,G,9,9,9,9
69990,Woodland Champion,M20,G,9,9,9,9
69991,Corpse Knight,M20,WB,18,18,18,18
69992,Creeping Trailblazer,M20,RG,18,18,18,18
69993,Empyrean Eagle,M20,WU,36,36,36,36
69994,Ironroot Warlord,M20,WG,9,18,9,18
69995,"Kaalia, Zenith Seeker",M20,WBR,9,9,9,9
69996,"Kethis, the Hidden Hand",M20,WBG,36,9,36,36
69997,"Kykar, Wind's Fury",M20,WUR,27,9,27,27
69998,Lightning Stormkin,M20,UR,27,27,27,27
69999,Moldervine Reclamation,M20,BG,9,9,9,9
70000,Ogre Siegebreaker,M20,BR,9,9,9,9
70001,"Omnath, Locus of the Roil",M20,URG,45,9,45,45
70002,Risen Reef,M20,UG,18,18,18,18
70003,Skyknight Vanguard,M20,WR,18,18,18,18
70004,Tomebound Lich,M20,UB,18,18,18,18
70005,"Yarok, the Desecrated",M20,UBG,18,9,18,18
70006,Anvilwrought Raptor,M20,,9,9,9,9
70007,Bag of Holding,M20,,9,9,9,9
70008,Colossus Hammer,M20,,27,9,27,9
70009,Diamond Knight,M20,,9,9,9,9
70010,Diviner's Lockbox,M20,,9,9,9,9
70011,"Golos, Tireless Pilgrim",M20,WUBRG,9,1440,9,1200
70012,Grafdigger's Cage,M20,,18,18,18,18
70013,Heart-Piercer Bow,M20,,9,9,9,9
70014,Icon of Ancestry,M20,,27,27,27,27
70015,Manifold Key,M20,,9,9,9,9
70016,Marauder's Axe,M20,,6,6,6,6
70017,Meteor Golem,M20,,9,9,9,9
70018,Mystic Forge,M20,,9,9,9,9
70019,Pattern Matcher,M20,,9,9,9,9
70020,Prismite,M20,,9,9,9,9
70021,Retributive Wand,M20,,9,9,9,9
70022,Salvager of Ruin,M20,,9,9,9,9
70023,Scuttlemutt,M20,,9,9,9,9
70024,Steel Overseer,M20,,18,18,18,18
70025,Stone Golem,M20,,9,9,9,9
70026,Vial of Dragonfire,M20,,9,9,9,9
70027,Bloodfell Caves,M20,BR,0,0,0,0
70028,Blossoming Sands,M20,WG,0,0,0,0
70029,Cryptic Caves,M20,,18,18,18,18
70030,Dismal Backwater,M20,UB,0,0,0,0
70031,Evolving Wilds,M20,,9,9,9,9
70032,Field of the Dead,M20,,45,0,45,0
70033,Jungle Hollow,M20,BG,0,0,0,0
70034,Lotus Field,M20,,0,0,0,0
70035,Rugged Highlands,M20,RG,0,0,0,0
70036,Scoured Barrens,M20,WB,0,0,0,0
70037,Swiftwater Cliffs,M20,UR,0,0,0,0
70038,Temple of Epiphany,M20,UR,0,0,0,0
70039,Temple of Malady,M20,BG,0,0,0,0
70040,Temple of Mystery,M20,UG,0,0,0,0
70041,Temple of Silence,M20,WB,0,0,0,0
70042,Temple of Triumph,M20,WR,0,0,0,0
70043,Thornwood Falls,M20,UG,0,0,0,0
70044,Tranquil Cove,M20,WU,0,0,0,0
70045,Wind-Scarred Crag,M20,WR,0,0,0,0
70046,Plains,M20,W,0,0,0,0
70047,Plains,M20,W,0,0,0,0
70048,Plains,M20,W,0,0,0,0
70049,Plains,M20,W,0,0,0,0
70050,Island,M20,U,0,0,0,0
70051,Island,M20,U,0,0,0,0
70052,Island,M20,U,0,0,0,0
70053,Island,M20,U,0,0,0,0
70054,Swamp,M20,B,0,0,0,0
70055,Swamp,M20,B,0,0,0,0
70056,Swamp,M20,B,0,0,0,0
70057,Swamp,M20,B,0,0,0,0
70058,Mountain,M20,R,0,0,0,0
70059,Mountain,M20,R,0,0,0,0
70060,Mountain,M20,R,0,0,0,0
70061,Mountain,M20,R,0,0,0,0
70062,Forest,M20,G,0,0,0,0
70063,Forest,M20,G,0,0,0,0
70064,Forest,M20,G,0,0,0,0
70065,Forest,M20,G,0,0,0,0
70066,"Ajani, Inspiring Leader",M20,W,18,18,18,18
70067,Goldmane Griffin,M20,W,0,0,0,0
70068,Savannah Sage,M20,W,0,0,0,0
70069,Twinblade Paladin,M20,W,18,18,18,18
70070,"Mu Yanling, Celestial Wind",M20,U,0,0,0,0
70071,Celestial Messenger,M20,U,0,0,0,0
70072,Waterkin Shaman,M20,U,9,9,9,9
70073,Yanling's Harbinger,M20,U,0,0,0,0
70074,"Sorin, Vampire Lord",M20,B,9,9,9,9
70075,Savage Gorger,M20,B,9,9,9,9
70076,Sorin's Guide,M20,B,0,0,0,0
70077,Thirsting Bloodlord,M20,B,18,18,18,18
70078,"Chandra, Flame's Fury",M20,R,27,9,27,9
70079,Chandra's Flame Wave,M20,R,0,0,0,0
70080,Pyroclastic Elemental,M20,R,9,9,9,9
70081,Wildfire Elemental,M20,R,0,0,0,0
70082,"Vivien, Nature's Avenger",M20,G,9,9,9,9
70083,Ethereal Elk,M20,G,0,0,0,0
70084,Gnarlback Rhino,M20,G,18,18,18,18
70085,Vivien's Crocodile,M20,G,0,0,0,0
70086,Angelic Guardian,M20,W,9,9,9,9
70087,Bastion Enforcer,M20,W,9,9,9,9
70088,Concordia Pegasus,M20,W,9,9,9,9
70089,Haazda Officer,M20,W,9,9,9,9
70090,Impassioned Orator,M20,W,18,18,18,18
70091,Imperial Outrider,M20,W,0,0,0,0
70092,Ironclad Krovod,M20,W,9,9,9,9
70093,Prowling Caracal,M20,W,9,9,9,9
70094,Serra's Guardian,M20,W,18,18,18,18
70095,Show of Valor,M20,W,0,0,0,0
70096,Siege Mastodon,M20,W,0,0,0,0
70097,Take Vengeance,M20,W,9,6,9,6
70098,Trusted Pegasus,M20,W,9,9,9,9
70099,Coral Merfolk,M20,U,9,9,9,9
70100,Phantom Warrior,M20,U,0,0,0,0
70101,Riddlemaster Sphinx,M20,U,9,6,9,6
70102,Snapping Drake,M20,U,6,6,6,6
70103,Bartizan Bats,M20,B,6,6,6,6
70104,Bogstomper,M20,B,6,6,6,6
70105,Dark Remedy,M20,B,6,6,6,6
70106,Disentomb,M20,B,9,9,9,9
70107,Gravewaker,M20,B,9,6,9,6
70108,Skeleton Archer,M20,B,9,6,9,6
70109,Sorin's Thirst,M20,B,18,18,18,18
70110,Vampire Opportunist,M20,B,9,9,9,9
70111,Walking Corpse,M20,B,6,6,6,6
70112,Engulfing Eruption,M20,R,0,0,0,0
70113,Fearless Halberdier,M20,R,3,3,3,3
70114,Goblin Assailant,M20,R,9,9,9,9
70115,Hostile Minotaur,M20,R,6,6,6,6
70116,Immortal Phoenix,M20,R,9,9,9,9
70117,Nimble Birdsticker,M20,R,0,0,0,0
70118,Rubblebelt Recluse,M20,R,9,9,9,9
70119,Shivan Dragon,M20,R,9,9,9,9
70120,Volcanic Dragon,M20,R,9,6,9,6
70121,Aggressive Mammoth,M20,G,18,18,18,18
70122,Bristling Boar,M20,G,6,6,6,6
70123,Canopy Spider,M20,G,9,9,9,9
70124,Frilled Sandwalla,M20,G,9,9,9,9
70125,Oakenform,M20,G,9,6,9,6
70126,Prized Unicorn,M20,G,9,9,9,9
70127,Titanic Growth,M20,G,9,6,9,6
70128,Woodland Mystic,M20,G,9,6,9,6
70139,"Rienne, Angel of Rebirth",M20,WRG,9,-360,9,-360
